"year","district","discode","total_salary","avg_salary","n_FTE"
2004,"Melrose","01780000",11716742,50656,231.3
2004,"Mendon-Upton","07100000",8478475,42563,199.2
2004,"Methuen","01810000",24718791,47173,524
2004,"Middleborough","01820000",12180840,50627,240.6
2004,"Middleton","01840000",2585635,46935,55.1
2004,"Milford","01850000",17498124,47706,366.8
2004,"Millbury","01860000",7742268,59101,131
2004,"Millis","01870000",4426704,56248,78.7
2004,"Milton","01890000",14903413,56049,265.9
2004,"Minuteman Regional Vocational Technical","08300000",6963284,63877,109
2004,"Mohawk Trail","07170000",5856358,42345,138.3
2004,"Monson","01910000",4877397,45797,106.5
2004,"Montachusett Regional Vocational Technical","08320000",6092869,56001,108.8
2004,"Mount Greylock","07150000",3328458,56357,59.1
2004,"Nahant","01960000",890658,44092,20.2
2004,"Nantucket","01970000",6910461,58022,119.1
2004,"Narragansett","07200000",5554164,46093,120.5
2004,"Nashoba","07250000",12449142,53799,231.4
2004,"Nashoba Valley Regional Vocational Technical","08520000",2795025,56238,49.7
2004,"Natick","01980000",19965646,53932,370.2
2004,"Nauset","06600000",8509708,46731,182.1
2004,"Needham","01990000",19390672,55759,347.8
2004,"New Bedford","02010000",54397712,54892,991
2004,"New Salem-Wendell","07280000",667464,43625,15.3
2004,"Newburyport","02040000",10450880,47951,218
2004,"Newton","02070000",58931129,63284,931.2
2004,"Norfolk","02080000",4261418,55778,76.4
2004,"Norfolk County Agricultural","09150000",2339827,53789,43.5
2004,"North Adams","02090000",11789074,48715,242
2004,"North Andover","02110000",13816704,52887,261.3
2004,"North Attleborough","02120000",17455546,55065,317
2004,"North Brookfield","02150000",2893324,50878,56.9
2004,"North Middlesex","07350000",15805785,48491,326
2004,"North Reading","02170000",8318134,51242,162.3
2004,"North Shore","08540000",3519669,58956,59.7
2004,"Northampton","02100000",10752602,51925,207.1
2004,"Northampton-Smith Vocational Agricultural","04060000",2410749,48215,50
2004,"Northboro-Southboro","07300000",5234584,56105,93.3
2004,"Northborough","02130000",7963850,53341,149.3
2004,"Northbridge","02140000",9572980,47158,203
2004,"Northeast Metropolitan Regional Vocational Technical","08530000",6990440,57182,122.3
2004,"Northern Berkshire Regional Vocational Technical","08510000",2617040,51315,51
2004,"Norton","02180000",9853684,51807,190.2
2004,"Norwell","02190000",8495190,62557,135.8
2004,"Norwood","02200000",13606358,49622,274.2
2004,"Oak Bluffs","02210000",2409540,52268,46.1
2004,"Old Colony Regional Vocational Technical","08550000",3176825,54773,58
2004,"Old Rochester","07400000",4941369,53594,92.2
2004,"Orange","02230000",3396161,40527,83.8
2004,"Orleans","02240000",1380421,54779,25.2
2004,"Oxford","02260000",7104893,52746,134.7
2004,"Palmer","02270000",7998016,47354,168.9
2004,"Pathfinder Regional Vocational Technical","08600000",3964623,49682,79.8
2004,"Peabody","02290000",25615613,53045,482.9
2004,"Pelham","02300000",586873,53842,10.9
2004,"Pembroke","02310000",4891500,63941,76.5
2004,"Pentucket","07450000",12708700,51080,248.8
2004,"Petersham","02340000",357779,36139,9.9
2004,"Pioneer Valley","07500000",4395364,44398,99
2004,"Pittsfield","02360000",25072259,54351,461.3
2004,"Plainville","02380000",2679039,50263,53.3
2004,"Plymouth","02390000",34745848,51483,674.9
2004,"Plympton","02400000",938518,46692,20.1
2004,"Provincetown","02420000",1922089,48784,39.4
2004,"Quabbin","07530000",11281785,53825,209.6
2004,"Quaboag Regional","07780000",5024143,45509,110.4
2004,"Quincy","02430000",37601651,52560,715.4
2004,"Ralph C Mahar","07550000",2708833,47523,57
2004,"Randolph","02440000",14824561,52681,281.4
2004,"Reading","02460000",15768974,55938,281.9
2004,"Revere","02480000",22424186,56117,399.6
2004,"Richmond","02490000",901289,51798,17.4
2004,"Rochester","02500000",2123491,54448,39
2004,"Rockland","02510000",9041912,51171,176.7
2004,"Rockport","02520000",4540079,50167,90.5
2004,"Rowe","02530000",344626,40073,8.6
2004,"Salem","02580000",21182313,52692,402
2004,"Sandwich","02610000",13769418,49141,280.2
2004,"Saugus","02620000",11626984,55419,209.8
2004,"Savoy","02630000",189588,35771,5.3
2004,"Scituate","02640000",11630226,51990,223.7
2004,"Seekonk","02650000",8125335,52253,155.5
2004,"Sharon","02660000",12654243,51809,244.3
2004,"Shawsheen Valley Regional Vocational Technical","08710000",8142979,67297,121
2004,"Sherborn","02690000",1919363,57124,33.6
2004,"Shirley","02700000",2809107,46741,60.1
2004,"Shrewsbury","02710000",18340025,54260,338
2004,"Shutesbury","02720000",609204,45805,13.3
2004,"Silver Lake","07600000",12343942,54045,228.4
2004,"Somerset","02730000",11756001,50760,231.6
2004,"Somerville","02740000",25840829,58783,439.6
2004,"South Hadley","02780000",8246045,49735,165.8
2004,"South Middlesex Regional Vocational Technical","08290000",6202788,57566,107.8
2004,"South Shore Regional Vocational Technical","08730000",3630022,61009,59.5
2004,"Southampton","02750000",1857328,44540,41.7
2004,"Southborough","02760000",5972903,51848,115.2
2004,"Southbridge","02770000",11825809,43962,269
2004,"Southeastern Regional Vocational Technical","08720000",6091382,57035,106.8
2004,"Southern Berkshire","07650000",4195884,39361,106.6
2004,"Southern Worcester County Regional Vocational Technical","08760000",5796666,52938,109.5
2004,"Southwick-Tolland-Granville Regional School District","07660000",6548592,48870,134
2004,"Spencer-E Brookfield","07670000",8553716,56311,151.9
2004,"Springfield","02810000",111709464,47036,2375
2004,"Stoneham","02840000",10225143,49266,207.6
2004,"Stoughton","02850000",15816651,57958,272.9
2004,"Sturbridge","02870000",4190661,59107,70.9
2004,"Sudbury","02880000",10297234,50191,205.2
2004,"Sunderland","02890000",1025709,46203,22.2
2004,"Sutton","02900000",5787112,44533,130
2004,"Swampscott","02910000",10338492,56066,184.4
2004,"Swansea","02920000",7500487,45513,164.8
2004,"Tantasqua","07700000",7986726,56764,140.7
2004,"Taunton","02930000",29537820,55900,528.4
2004,"Tewksbury","02950000",15094532,54969,274.6
2004,"Tisbury","02960000",2034673,55913,36.4
2004,"Topsfield","02980000",3017233,48199,62.6
2004,"Tri County Regional Vocational Technical","08780000",5104174,57499,88.8
2004,"Triton","07730000",11270014,50000,225.4
2004,"Truro","03000000",745302,40070,18.6
2004,"Tyngsborough","03010000",7673057,48137,159.4
2004,"Up-Island Regional","07740000",2705059,60246,44.9
2004,"Upper Cape Cod Regional Vocational Technical","08790000",3174837,51207,62
2004,"Uxbridge","03040000",7963479,53453,149
2004,"Wachusett","07750000",24341525,55271,440.4
2004,"Wakefield","03050000",14161478,53846,263
2004,"Wales","03060000",505022,44692,11.3
2004,"Walpole","03070000",12222642,51638,236.7
2004,"Waltham","03080000",25680925,56804,452.1
2004,"Ware","03090000",4573764,38597,118.5
2004,"Wareham","03100000",12330902,53568,230.2
2004,"Watertown","03140000",13174862,60156,219
2004,"Wayland","03150000",14173360,65877,215.2
2004,"Webster","03160000",7528579,50493,149.1
2004,"Wellesley","03170000",19450605,63523,306.2
2004,"Wellfleet","03180000",795711,45995,17.3
2004,"West Boylston","03220000",4732975,49281,96
2004,"West Bridgewater","03230000",4127537,53466,77.2
2004,"West Springfield","03320000",14616041,47796,305.8
2004,"Westborough","03210000",15330676,54713,280.2
2004,"Westfield","03250000",26732066,45003,594
2004,"Westford","03260000",18575409,52355,354.8
2004,"Westhampton","03270000",539547,43512,12.4
2004,"Weston","03300000",11616924,62123,187
2004,"Westport","03310000",6332982,50262,126
2004,"Westwood","03350000",11588650,54437,212.9
2004,"Weymouth","03360000",27358502,52536,520.8
2004,"Whately","03370000",507667,45327,11.2
2004,"Whitman-Hanson","07800000",16281791,55990,290.8
2004,"Whittier Regional Vocational Technical","08850000",7462208,56532,132
2004,"Williamsburg","03400000",974493,46184,21.1
2004,"Williamstown","03410000",2038123,48183,42.3
2004,"Wilmington","03420000",13721929,48113,285.2
2004,"Winchendon","03430000",7337519,46885,156.5
2004,"Winchester","03440000",16782533,58865,285.1
2004,"Winthrop","03460000",8416449,46629,180.5
2004,"Woburn","03470000",20541411,53354,385
2004,"Worcester","03480000",119018145,54528,2182.7
2004,"Wrentham","03500000",4059041,54121,75
2004,"State Totals","00000000",3960071176,53733,73699.7
2005,"Abington","00010000",7848473,54579,143.8
2005,"Acton","00020000",8640958,59266,145.8
2005,"Acton-Boxborough","06000000",9223665,59855,154.1
2005,"Acushnet","00030000",3578166,48094,74.4
2005,"Adams-Cheshire","06030000",6006035,46631,128.8
2005,"Agawam","00050000",16677744,52778,316
2005,"Amesbury","00070000",10617972,53844,197.2
2005,"Amherst","00080000",8065397,56560,142.6
2005,"Amherst-Pelham","06050000",9274461,54300,170.8
2005,"Andover","00090000",26975675,60267,447.6
2005,"Arlington","00100000",16354214,48002,340.7
2005,"Ashburnham-Westminster","06100000",9078179,56892,159.6
2005,"Ashland","00140000",9498786,48266,196.8
2005,"Assabet Valley Regional Vocational Technical","08010000",7015780,63377,110.7
2005,"Athol-Royalston","06150000",7854340,51707,151.9
2005,"Attleboro","00160000",23014305,53158,432.9
2005,"Auburn","00170000",10031613,51822,193.6
2005,"Avon","00180000",2892231,49021,59
2005,"Ayer","00190000",5637158,54730,103
2005,"Barnstable","00200000",20645977,40688,507.4
2005,"Bedford","00230000",11485517,59603,192.7
2005,"Belchertown","00240000",7956299,50937,156.2
2005,"Bellingham","00250000",9933008,53033,187.3
2005,"Belmont","00260000",14363629,55264,259.9
2005,"Berkley","00270000",3383945,48170,70.3
2005,"Berkshire Hills","06180000",7052339,56509,124.8
2005,"Berlin","00280000",1102779,54058,20.4
2005,"Berlin-Boylston","06200000",1887035,51278,36.8
2005,"Beverly","00300000",17708512,51468,344.1
2005,"Billerica","00310000",25073169,57906,433
2005,"Blackstone-Millville","06220000",8218889,53613,153.3
2005,"Blackstone Valley Regional Vocational Technical","08050000",5132451,53463,96
2005,"Blue Hills Regional Vocational Technical","08060000",5573085,57872,96.3
2005,"Boston","00350000",300351503,67632,4441
2005,"Bourne","00360000",9087564,50458,180.1
2005,"Boxborough","00370000",2285830,56440,40.5
2005,"Boxford","00380000",3922099,51811,75.7
2005,"Boylston","00390000",1502590,52667,28.5
2005,"Braintree","00400000",20116215,52840,380.7
2005,"Brewster","00410000",2622716,67911,38.6
2005,"Bridgewater-Raynham","06250000",19063259,64186,297
2005,"Brimfield","00430000",1481758,53034,27.9
2005,"Bristol County Agricultural","09100000",1762517,50358,35
2005,"Bristol-Plymouth Regional Vocational Technical","08100000",4887324,62418,78.3
2005,"Brockton","00440000",66588674,60450,1101.6
2005,"Brookfield","00450000",1340204,46697,28.7
2005,"Brookline","00460000",32912547,62446,527.1
2005,"Burlington","00480000",18020859,62769,287.1
2005,"Cambridge","00490000",40464750,67385,600.5
2005,"Canton","00500000",12746167,58738,217
2005,"Cape Cod Regional Vocational Technical","08150000",4097957,55603,73.7
2005,"Carlisle","00510000",3925591,57814,67.9
2005,"Carver","00520000",8029895,50187,160
2005,"Central Berkshire","06350000",9265618,59054,156.9
2005,"Chatham","00550000",3702163,50611,73.2
2005,"Chelmsford","00560000",20676333,55477,372.7
2005,"Chelsea","00570000",24431437,50169,487
2005,"Chesterfield-Goshen","06320000",673464,42356,15.9
2005,"Chicopee","00610000",31212854,40275,775
2005,"Clarksburg","00630000",905264,53566,16.9
2005,"Clinton","00640000",8157376,49716,164.1
2005,"Cohasset","00650000",5905847,57957,101.9
2005,"Concord","00670000",9551363,58669,162.8
2005,"Concord-Carlisle","06400000",5827997,61386,94.9
2005,"Conway","00680000",741095,48248,15.4
2005,"Danvers","00710000",15300731,57263,267.2
2005,"Dartmouth","00720000",15269334,54185,281.8
2005,"Dedham","00730000",12891968,54883,234.9
2005,"Deerfield","00740000",1844724,44291,41.7
2005,"Dennis-Yarmouth","06450000",17907728,55857,320.6
2005,"Dighton-Rehoboth","06500000",11755427,54958,213.9
2005,"Douglas","00770000",5296149,49038,108
2005,"Dover","00780000",2614265,55741,46.9
2005,"Dover-Sherborn","06550000",6303289,64583,97.6
2005,"Dracut","00790000",13268297,49242,269.5
2005,"Dudley-Charlton Reg","06580000",14671060,51677,283.9
2005,"Duxbury","00820000",12594681,58592,215
2005,"East Bridgewater","00830000",8124419,57094,142.3
2005,"East Longmeadow","00870000",11107962,56129,197.9
2005,"Eastham","00850000",1201175,49635,24.2
2005,"Easthampton","00860000",6573038,44281,148.4
2005,"Easton","00880000",13033384,54533,239
2005,"Edgartown","00890000",2164100,59947,36.1
2005,"Erving","00910000",678411,48183,14.1
2005,"Essex County","09130000",2158647,57564,37.5
2005,"Everett","00930000",22643305,51114,443
2005,"Fairhaven","00940000",7645428,45644,167.5
2005,"Fall River","00950000",47792903,53519,893
2005,"Falmouth","00960000",20134299,56272,357.8
2005,"Farmington River Reg","06620000",777679,50829,15.3
2005,"Fitchburg","00970000",23882086,52720,453
2005,"Florida","00980000",427094,36194,11.8
2005,"Foxborough","00990000",11488185,52219,220
2005,"Framingham","01000000",39387415,56816,693.3
2005,"Franklin","01010000",26967302,56810,474.7
2005,"Franklin County Regional Vocational Technical","08180000",2979815,50081,59.5
2005,"Freetown","01020000",1671870,47768,35
2005,"Freetown-Lakeville","06650000",7520767,48365,155.5
2005,"Frontier","06700000",2979030,44919,66.3
2005,"Gardner","01030000",10932236,52838,206.9
2005,"Gateway","06720000",5122946,51127,100.2
2005,"Georgetown","01050000",5702376,51234,111.3
2005,"Gill-Montague","06740000",5336668,48000,111.2
2005,"Gloucester","01070000",16112145,52278,308.2
2005,"Grafton","01100000",9811116,50782,193.2
2005,"Granby","01110000",3649351,43239,84.4
2005,"Granville","01120000",1000197,46305,21.6
2005,"Greater Fall River Regional Vocational Technical","08210000",6632501,55735,119
2005,"Greater Lawrence Regional Vocational Technical","08230000",8149330,55063,148
2005,"Greater Lowell Regional Vocational Technical","08280000",11595089,65695,176.5
2005,"Greater New Bedford Regional Vocational Technical","08250000",11330825,53701,211
2005,"Greenfield","01140000",7769132,44522,174.5
2005,"Groton-Dunstable","06730000",9889693,53256,185.7
2005,"Hadley","01170000",2616095,45577,57.4
2005,"Halifax","01180000",2399834,59996,40
2005,"Hamilton-Wenham","06750000",10172585,59074,172.2
2005,"Hampden-Wilbraham","06800000",12903197,50374,256.2
2005,"Hampshire","06830000",3285419,52232,62.9
2005,"Hancock","01210000",277703,52397,5.3
2005,"Hanover","01220000",10848181,52807,205.4
2005,"Harvard","01250000",4953498,60409,82
2005,"Harwich","01260000",6566505,52777,124.4
2005,"Hatfield","01270000",1807426,46704,38.7
2005,"Haverhill","01280000",30905862,57236,540
2005,"Hawlemont","06850000",425181,37134,11.5
2005,"Hingham","01310000",14390712,56679,253.9
2005,"Holbrook","01330000",4702566,50214,93.7
2005,"Holland","01350000",996018,51876,19.2
2005,"Holliston","01360000",12627649,52884,238.8
2005,"Holyoke","01370000",35040466,51739,677.3
2005,"Hopedale","01380000",4593870,52561,87.4
2005,"Hopkinton","01390000",13632457,54881,248.4
2005,"Hudson","01410000",12203232,54114,225.5
2005,"Hull","01420000",5266395,47190,111.6
2005,"Ipswich","01440000",7268345,49800,146
2005,"King Philip","06900000",6737933,57393,117.4
2005,"Kingston","01450000",3644802,51335,71
2005,"Lakeville","01460000",2139286,45038,47.5
2005,"Lanesborough","01480000",1365467,57615,23.7
2005,"Lawrence","01490000",52383134,55025,952
2005,"Lee","01500000",3981413,52525,75.8
2005,"Leicester","01510000",7256104,54639,132.8
2005,"Lenox","01520000",4229693,55146,76.7
2005,"Leominster","01530000",21029659,46994,447.5
2005,"Leverett","01540000",706392,48383,14.6
2005,"Lexington","01550000",31958493,63270,505.1
2005,"Lincoln","01570000",8448679,61850,136.6
2005,"Lincoln-Sudbury","06950000",7321164,62096,117.9
2005,"Littleton","01580000",5444571,52251,104.2
2005,"Longmeadow","01590000",13170807,50599,260.3
2005,"Lowell","01600000",66399260,58683,1131.5
2005,"Ludlow","01610000",10816707,48310,223.9
2005,"Lunenburg","01620000",6383029,54823,116.4
2005,"Lynn","01630000",62335652,56070,1111.7
2005,"Lynnfield","01640000",8830607,58288,151.5
2005,"Malden","01650000",23921909,52231,458
2005,"Manchester Essex Regional","06980000",6317647,57643,109.6
2005,"Mansfield","01670000",16885095,53048,318.3
2005,"Marblehead","01680000",13384478,54564,245.3
2005,"Marion","01690000",2156918,59419,36.3
2005,"Marlborough","01700000",19587135,54545,359.1
2005,"Marshfield","01710000",18887214,55049,343.1
2005,"Marthas Vineyard","07000000",4747362,60476,78.5
2005,"Masconomet","07050000",8131094,60907,133.5
2005,"Mashpee","01720000",9069636,51125,177.4
2005,"Mattapoisett","01730000",2204482,58943,37.4
2005,"Maynard","01740000",5392836,49749,108.4
2005,"Medfield","01750000",11288253,55772,202.4
2005,"Medford","01760000",22342986,48963,456.3
2005,"Medway","01770000",10719221,56987,188.1
2005,"Melrose","01780000",11970758,51190,233.9
2005,"Mendon-Upton","07100000",9254390,47337,195.5
2005,"Methuen","01810000",26213423,56150,466.9
2005,"Middleborough","01820000",12791418,52082,245.6
2005,"Middleton","01840000",2980513,53110,56.1
2005,"Milford","01850000",18030844,49050,367.6
2005,"Millbury","01860000",8078036,58921,137.1
2005,"Millis","01870000",4587725,58817,78
2005,"Milton","01890000",15400508,56661,271.8
2005,"Minuteman Regional Vocational Technical","08300000",6850363,65894,104
2005,"Mohawk Trail","07170000",5834334,42064,138.7
